Location	Name	Is Boss	Is DLC	ID		Health	dlcClear		Phys	Strike	Slash	Pierce	Magic	Fire	Ltng	Holy		Phys	Strike	Slash	Pierce	Magic	Fire	Ltng	Holy		Poison	Scarlet Rot	Bleed	Frost	Sleep	Madness	Deathblight		Bleed	Frost	Sleep	Madness	HP Burn Effect		Base	Incoming Mult	Effective	Regen Delay		Part 1	Part 2	Part 3	Part 4	Part 5	Part 6	Part 7	Part 8	Weak Part	Parts Damage Type
Ainsel River	Giant Ant (Sac)	FALSE	FALSE	42810062		1,348	-		114	114	114	114	114	114	114	114		10	10	10	10	0	0	-42	0		184	184	184	184	184	Immune	Immune		1	1	1	1	1		65	1	65	5		0.2	1	1	1	1	1	1	1	1.5	1
Ainsel River	Giant Miranda Sprout	FALSE	FALSE	44800162		7,998	-		114	114	114	114	114	114	114	114		0	35	-40	0	0	40	40	40		1,188	552	552	138	245	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	1
Ainsel River	Hermit Merchant	FALSE	FALSE	32002860		2,503	-		106	106	106	106	106	106	106	106		-10	0	-10	-10	0	0	0	0		233	233	233	321	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Kindred of Rot	FALSE	FALSE	38100062		1,291	-		114	114	114	114	114	114	114	114		0	0	10	0	0	-20	0	0		552	Immune	184	184	184	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Miniature Ranni Dialogue (After Defeating Baleful Shadow)	FALSE	FALSE	501060462		7,998	-		114	114	114	114	114	114	114	114		0	0	0	0	0	0	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Miniature Ranni Dialogue (Unused)	FALSE	FALSE	501060062		7,998	-		114	114	114	114	114	114	114	114		0	0	0	0	0	0	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Miniature Ranni Dialogue (Unused)	FALSE	FALSE	501060162		7,998	-		114	114	114	114	114	114	114	114		0	0	0	0	0	0	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Miniature Ranni Dialogue (Unused)	FALSE	FALSE	501060262		7,998	-		114	114	114	114	114	114	114	114		0	0	0	0	0	0	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Miniature Ranni Dialogue (Unused)	FALSE	FALSE	501060362		7,998	-		114	114	114	114	114	114	114	114		0	0	0	0	0	0	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Miranda Sprout	FALSE	FALSE	44810162		490	-		114	114	114	114	114	114	114	114		-10	10	-40	-10	-20	40	20	20		1,188	552	552	138	245	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	1
Ainsel River	Nox Priest	FALSE	FALSE	33000062		1,398	-		114	114	114	114	114	114	114	114		0	0	-10	0	20	0	0	-20		337	337	337	337	245	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Nox Priest	FALSE	FALSE	33002062		1,398	-		114	114	114	114	114	114	114	114		0	0	-10	0	20	0	0	-20		337	337	337	337	245	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Nox Swordstress	FALSE	FALSE	33001062		1,398	-		114	114	114	114	114	114	114	114		0	0	-10	0	20	0	0	-20		337	337	337	337	245	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Onyx Lord	FALSE	FALSE	36000062		3,114	-		114	114	114	114	114	114	114	114		10	10	10	10	20	20	20	20		337	337	337	Immune	245	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Silver Tear	FALSE	FALSE	33200062		457	-		114	114	114	114	114	114	114	114		35	35	35	35	20	40	0	20		Immune	Immune	Immune	552	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Silver Tear	FALSE	FALSE	33200162		457	-		114	114	114	114	114	114	114	114		35	35	35	35	20	40	0	20		Immune	Immune	Immune	552	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Silver Tear	FALSE	FALSE	33200262		457	-		114	114	114	114	114	114	114	114		35	35	35	35	20	40	0	20		Immune	Immune	Immune	552	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Silver Tear	FALSE	FALSE	33201062		457	-		114	114	114	114	114	114	114	114		35	35	35	35	20	40	0	20		Immune	Immune	Immune	552	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Silver Tear	FALSE	FALSE	33202062		457	-		114	114	114	114	114	114	114	114		35	35	35	35	20	40	-100	20		Immune	Immune	Immune	552	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Silver Tear	FALSE	FALSE	33202262		457	-		114	114	114	114	114	114	114	114		35	35	35	35	20	40	-100	20		Immune	Immune	Immune	552	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Silver Tear	FALSE	FALSE	523680062		5,802	-		114	114	114	114	114	114	114	114		0	0	0	0	0	0	-25	0		110	110	110	110	1,104	0	999		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Silver Tear Boulder	FALSE	FALSE	33300662		2,277	-		114	114	114	114	114	114	114	114		35	10	35	35	20	40	0	20		Immune	Immune	Immune	552	Immune	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Silver Tear Boulder	FALSE	FALSE	33300762		2,277	-		114	114	114	114	114	114	114	114		35	10	35	35	20	40	0	20		Immune	Immune	Immune	552	Immune	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Silver Tear Boulder	FALSE	FALSE	33300862		2,277	-		114	114	114	114	114	114	114	114		35	10	35	35	20	40	0	20		Immune	Immune	Immune	552	Immune	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Snail	FALSE	FALSE	41400062		519	-		114	114	114	114	114	114	114	114		-10	-10	-40	-10	-20	-20	-20	-20		184	184	184	138	138	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Starcaller	FALSE	FALSE	43800062		668	-		114	114	114	114	114	114	114	114		-10	-10	-10	-10	0	0	0	0		138	138	184	184	245	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Stone Teardrop Scarab	FALSE	FALSE	41915062		635	-		114	114	114	114	114	114	114	114		10	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Ainsel River	Ulcerated Tree Spirit	FALSE	FALSE	46400162		11,191	-		114	114	114	114	114	114	114	114		0	0	0	0	20	-20	20	40		1,188	1,188	552	245	Immune	Immune	Immune		1	1	1	1	1		120	1	120	9.231		1.5	1	1	1	1	1	1	1	1.5	1
Ainsel River - Boss	Astel, Naturalborn of the Void	TRUE	FALSE	46200062		11,170	-		114	114	114	114	114	114	114	114		10	10	10	10	40	40	40	40		552	552	552	Immune	Immune	Immune	Immune		0.7	1	1	1	1		120	1	120	9.231		1.2	0.8	0.8	0.6	1	1	1	1	1.5	1
Altus Plateau - Abandoned Coffin, Ruin-Strewn Precipice Exit	Ancient Dragon Lansseax	TRUE	FALSE	45102030		9,087	-		115	115	115	115	115	115	115	115		35	35	35	10	40	40	80	40		556	556	556	556	Immune	Immune	Immune		0.7	0.7	1	1	1		120	0.2	600	9.231		2	1	1	1	1	1	1	1	2	1
Altus Plateau - Abandoned Coffin, Ruin-Strewn Precipice Exit	Ash Teardrop Scarab	FALSE	FALSE	41912030		413	-		110	110	110	110	110	110	110	110		10	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Abandoned Coffin, Ruin-Strewn Precipice Exit	Grey Wolf	FALSE	FALSE	40700030		209	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	-40	-20	-20		179	179	179	329	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Abandoned Coffin, Ruin-Strewn Precipice Exit	Jellyfish	FALSE	FALSE	41800030		599	-		110	110	110	110	110	110	110	110		0	35	0	0	20	20	-20	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Abandoned Coffin, Ruin-Strewn Precipice Exit	Omen Monstrosity (Axe)	FALSE	FALSE	21401030		2,424	-		110	110	110	110	110	110	110	110		0	0	-10	0	0	0	0	20		239	239	239	239	239	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Abandoned Coffin, Ruin-Strewn Precipice Exit	Omen Monstrosity (Curved Sword)	FALSE	FALSE	21400030		2,424	-		110	110	110	110	110	110	110	110		0	0	-10	0	0	0	0	20		239	239	239	239	239	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Abandoned Coffin, Ruin-Strewn Precipice Exit	Turtle	FALSE	FALSE	60900030		378	-		100	100	100	100	100	100	100	100		35	0	35	0	-40	-100	-40	-40		63	63	63	63	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		2	1	1	1	1	1	1	1	1.5	1
Altus Plateau - Altus Highway Junction	Demi-Human Shaman	FALSE	FALSE	41109030		1,610	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	-20	-20	-20		179	179	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Giant Ballista	FALSE	FALSE	81010030		1,825	-		110	110	110	110	110	110	110	110		0	-10	10	10	0	-20	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		-1	1	∞	504.95		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Leyndell Foot Soldier	FALSE	FALSE	43730530		395	-		110	110	110	110	110	110	110	110		0	0	0	-10	0	0	20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Leyndell Foot Soldier	FALSE	FALSE	43731530		395	-		110	110	110	110	110	110	110	110		0	0	0	-10	0	0	20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Leyndell Foot Soldier	FALSE	FALSE	43734030		292	-		110	110	110	110	110	110	110	110		0	0	0	-10	0	0	20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Leyndell Knight	FALSE	FALSE	43531130		1,548	-		110	110	110	110	110	110	110	110		10	10	35	0	20	20	40	20		239	239	329	329	239	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Leyndell Knight's Horse	FALSE	FALSE	43630030		1,204	-		110	110	110	110	110	110	110	110		0	0	-10	0	0	0	20	20		239	239	239	239	239	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Leyndell Soldier	FALSE	FALSE	43131030		516	-		110	110	110	110	110	110	110	110		0	0	10	-10	0	0	0	20		179	179	239	239	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Leyndell Soldier	FALSE	FALSE	43131130		516	-		110	110	110	110	110	110	110	110		0	0	10	-10	0	0	0	20		179	179	239	239	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Mad Pumpkin Head (Hammer)	FALSE	FALSE	43401130		1,564	-		110	110	110	110	110	110	110	110		0	10	-10	0	0	0	-20	0		239	239	179	179	329	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	0.2	1
Altus Plateau - Altus Highway Junction	Night's Cavalry (Flail)	TRUE	FALSE	31501030		3,725	-		113	113	113	113	113	113	113	113		35	35	35	10	40	40	20	40		334	334	548	548	Immune	Immune	Immune		0.7	0.7	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Night's Cavalry Horse	FALSE	FALSE	31600030		4,032	-		113	113	113	113	113	113	113	113		10	10	0	10	20	20	20	20		334	334	334	334	Immune	Immune	Immune		0.7	0.7	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Omen Monstrosity (Axe)	FALSE	FALSE	21401930		2,424	-		110	110	110	110	110	110	110	110		0	0	-10	0	0	0	0	20		239	239	239	239	239	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Omen Monstrosity (Curved Sword)	FALSE	FALSE	21400930		2,424	-		110	110	110	110	110	110	110	110		0	0	-10	0	0	0	0	20		239	239	239	239	239	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Wandering Noble	FALSE	FALSE	43000030		228	-		110	110	110	110	110	110	110	110		-10	-10	-10	-10	-20	-20	-20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Wandering Noble	FALSE	FALSE	43002030		228	-		110	110	110	110	110	110	110	110		-10	-10	-10	-10	-20	-20	-20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Altus Highway Junction	Wandering Noble	FALSE	FALSE	43005030		228	-		110	110	110	110	110	110	110	110		-10	-10	-10	-10	-20	-20	-20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Bower of Bounty, Writheblood Ruins	Boar	FALSE	FALSE	60501030		82	-		100	100	100	100	100	100	100	100		-40	-40	-40	-40	-40	-100	-40	-40		63	63	63	63	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Bower of Bounty, Writheblood Ruins	Giant Living Mass	FALSE	FALSE	41710430		5,088	-		110	110	110	110	110	110	110	110		35	35	35	35	20	0	20	20		539	539	134	239	Immune	Immune	Immune		1	1	1	1	1		180	1	180	13.846		1	1	1	1	1	1	1	1	1.5	1
Altus Plateau - Bower of Bounty, Writheblood Ruins	Large Rotten Dog	FALSE	FALSE	41640830		908	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	0	-20	-20		179	179	134	239	329	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Bower of Bounty, Writheblood Ruins	Lesser Wormface	FALSE	FALSE	45700030		1,669	-		110	110	110	110	110	110	110	110		0	0	-10	0	0	0	0	40		329	329	329	329	329	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	2	1
Altus Plateau - Bower of Bounty, Writheblood Ruins	Rotten Dog	FALSE	FALSE	41650830		435	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	0	-20	-20		179	179	134	239	329	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Bower of Bounty, Writheblood Ruins	Sanguine Noble	TRUE	FALSE	35500930		3,128	-		110	110	110	110	110	110	110	110		0	0	-10	0	20	40	20	20		239	239	179	239	329	Immune	Immune		0.7	0.7	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Bower of Bounty, Writheblood Ruins	Slug (Thick Antenna)	FALSE	FALSE	40402030		282	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	-20	-40	-20		134	134	134	134	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	1
Altus Plateau - Bower of Bounty, Writheblood Ruins	Small Living Mass	FALSE	FALSE	41700130		739	-		110	110	110	110	110	110	110	110		80	80	80	80	40	-40	40	40		539	539	239	239	Immune	Immune	Immune		1	1	1	1	1		120	1	120	9.231		1	1	1	1	1	1	1	1	1.5	1
Altus Plateau - Bower of Bounty, Writheblood Ruins	Stone Teardrop Scarab	FALSE	FALSE	41915030		413	-		110	110	110	110	110	110	110	110		10	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - East Windmill Village, Highway Lookout Tower	Leyndell Soldier	FALSE	FALSE	43131330		516	-		110	110	110	110	110	110	110	110		0	0	10	-10	0	0	0	20		179	179	239	239	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Ash Teardrop Scarab	FALSE	FALSE	41912230		110	-		110	110	110	110	110	110	110	110		10	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Demi-Human	FALSE	FALSE	41000030		319	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	-20	-20	-20		179	179	179	239	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Demi-Human	FALSE	FALSE	41001030		319	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	-20	-20	-20		179	179	179	239	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Demi-Human	FALSE	FALSE	41002030		319	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	-20	-20	-20		179	179	179	239	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Demi-Human Beastman	FALSE	FALSE	41200030		1,435	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	-20	-20	-20		179	179	239	239	179	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Demi-Human Queen	TRUE	FALSE	41301030		3,284	-		110	110	110	110	110	110	110	110		0	0	-10	0	0	-20	0	0		179	179	239	239	239	Immune	Immune		0.7	0.7	0.7	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Demi-Human Shaman	FALSE	FALSE	41100030		228	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	-20	-20	-20		179	179	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Large Demi-Human	FALSE	FALSE	41010030		626	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	-20	-20	-20		179	179	179	239	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Leyndell Foot Soldier	FALSE	FALSE	43732530		395	-		110	110	110	110	110	110	110	110		0	0	0	-10	0	0	20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Millicent	FALSE	FALSE	523480030		3,758	-		110	110	110	110	110	110	110	110		0	0	0	0	0	0	-25	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Rya the Scout	FALSE	FALSE	523130030		3,758	-		110	110	110	110	110	110	110	110		0	0	0	0	0	0	-25	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Wandering Noble	FALSE	FALSE	43006030		228	-		110	110	110	110	110	110	110	110		-10	-10	-10	-10	-20	-20	-20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Erdtree-Gazing Hill, Lux Ruins	Wandering Noble	FALSE	FALSE	43006230		228	-		110	110	110	110	110	110	110	110		-10	-10	-10	-10	-20	-20	-20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Forest-Spanning Greatbridge, St. Trina's Hideaway, Sainted Hero's Grave Entrance	Black Knife Assassin	TRUE	FALSE	21000830		5,413	-		113	113	113	113	113	113	113	113		10	10	10	35	20	20	20	40		Immune	Immune	Immune	334	Immune	Immune	Immune		1	0.7	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Forest-Spanning Greatbridge, St. Trina's Hideaway, Sainted Hero's Grave Entrance	Finger Reader Crone	FALSE	FALSE	21601030		2,424	-		110	110	110	110	110	110	110	110		0	0	0	0	0	-20	0	0		239	239	239	239	Immune	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Forest-Spanning Greatbridge, St. Trina's Hideaway, Sainted Hero's Grave Entrance	Nomadic Merchant	FALSE	FALSE	32002030		3,446	-		110	110	110	110	110	110	110	110		-10	0	-10	-10	0	0	0	0		239	239	239	329	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Forest-Spanning Greatbridge, St. Trina's Hideaway, Sainted Hero's Grave Entrance	Scribe Corhyn	FALSE	FALSE	523510030		3,758	-		110	110	110	110	110	110	110	110		0	0	0	0	0	0	-25	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Forest-Spanning Greatbridge, St. Trina's Hideaway, Sainted Hero's Grave Entrance	Small Land Octopus	FALSE	FALSE	42300830		309	-		110	110	110	110	110	110	110	110		0	10	0	0	-20	-20	-40	-20		179	179	179	42	134	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Forest-Spanning Greatbridge, St. Trina's Hideaway, Sainted Hero's Grave Entrance	White Wolf	FALSE	FALSE	40710030		1,099	-		110	110	110	110	110	110	110	110		-10	-10	-40	-10	-20	-40	-20	-20		179	179	179	329	179	Immune	Immune		1	1	1	1	1		50	1	50	3.846		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Golden Lineage Evergaol	Deer	FALSE	FALSE	60100030		55	-		100	100	100	100	100	100	100	100		-40	-40	-40	-40	-40	-100	-40	-40		63	63	63	63	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Golden Lineage Evergaol	Godefroy the Grafted	TRUE	FALSE	47500030		12,419	-		113	113	113	113	113	113	113	113		0	0	0	0	20	20	20	40		334	334	334	334	334	Immune	Immune		0.7	0.7	1	1	1		105	1	105	8.077		1	1	1	1	1	1	1	1	1.5	1
Altus Plateau - Golden Lineage Evergaol	Lookout Stone	FALSE	FALSE	44300030		467	-		110	110	110	110	110	110	110	110		35	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	2	0
Altus Plateau - Golden Lineage Evergaol	Vulgar Militia (Saw)	FALSE	FALSE	43210030		411	-		110	110	110	110	110	110	110	110		0	0	0	-10	0	0	-20	0		Immune	179	239	179	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Golden Lineage Evergaol	Vulgar Militia (Shotel)	FALSE	FALSE	43211030		411	-		110	110	110	110	110	110	110	110		0	0	0	-10	0	0	-20	0		Immune	179	239	179	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Golden Lineage Evergaol	Winged Misbegotten	FALSE	FALSE	34501030		516	-		110	110	110	110	110	110	110	110		0	0	0	0	0	-20	0	0		239	239	239	239	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Golden Lineage Evergaol	Winged Misbegotten	FALSE	FALSE	34502030		516	-		110	110	110	110	110	110	110	110		0	0	0	0	0	-20	0	0		239	239	239	239	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Mirage Rise; Mt. Gelmir - Bridge of Iniquity	Boar	FALSE	FALSE	60500030		82	-		100	100	100	100	100	100	100	100		-40	-40	-40	-40	-40	-100	-40	-40		63	63	63	63	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Altus Plateau - Mirage Rise; Mt. Gelmir - Bridge of Iniquity	Lesser Wormface	FALSE	FALSE	45702030		1,669	-		110	110	110	110	110	110	110	110		0	0	-10	0	0	0	0	40		329	329	329	329	329	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	2	1
Altus Plateau - Mirage Rise; Mt. Gelmir - Bridge of Iniquity	Leyndell Foot Soldier	FALSE	FALSE	43730030		395	-		110	110	110	110	110	110	110	110		0	0	0	-10	0	0	20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
